"adult","belongs_to_collection","budget","genres","homepage","id","imdb_id","original_language","original_title","overview","popularity","poster_path","production_companies","production_countries","release_date","revenue","runtime","spoken_languages","status","tagline","title","video","vote_average","vote_count"
"False","","90000000","[{'id': 878, 'name': 'Science Fiction'}]","","9482","tt0113492","en","Judge Dredd","In a dystopian future, Dredd, the most famous judge (a cop with instant field judiciary powers) is convicted for a crime he did not commit while his murderous counterpart escapes.","8.184815","/r17S4XlQ3Jq5U1KRovFUwU8P4aG.jpg","[{'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Cinergi Pictures Entertainment', 'id': 1504}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","1995-06-30","113493481","96.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","In the future, one man is the law.","Judge Dredd","False","5.4","643"
"False","{'id': 9887, 'name': 'Species Collection', 'poster_path': '/t5J0JH1L8L7CmtC3sL3K2ybgTbE.jpg', 'backdrop_path': '/vnpcoCTZhg1EdEog1kAS0pklx1o.jpg'}","35000000","[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]","","9348","tt0114508","en","Species","In 1993, the Search for Extra Terrestrial Intelligence Project receives a transmission detailing an alien DNA structure, along with instructions on how to splice it with human DNA. The result is Sil, a sensual but deadly creature who can change from a beautiful woman to an armour-plated killing machine in the blink of an eye.","13.492845","/94P6kzKH8aPmQmPr9yZjgy7BtQQ.jpg","[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","1995-07-07","113374103","108.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","Our time is up.","Species","False","5.5","457"
"False","","175000000","[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]","","9804","tt0114898","en","Waterworld","In a futuristic world where the polar ice caps have melted and made Earth a liquid planet, a beautiful barmaid rescues a mutant seafarer from a floating island prison. They escape, along with her young charge, Enola, and sail off aboard his ship. But the trio soon becomes the target of a menacing pirate who covets the map to 'Dryland' – which is tattooed on Enola's back.","16.885184","/yordVJcPLh3VNRL7bXzFIBEhXRr.jpg","[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Gordon Company', 'id': 1073}, {'name': 'Davis Entertainment', 'id': 1302}, {'name': 'Licht/Mueller Film Corporation', 'id': 6092}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","1995-07-28","264218220","135.0","[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'es', 'name': 'Español'}]","Released","Beyond the horizon lies the secret to a new beginning.","Waterworld","False","5.9","1017"
"False","{'id': 123800, 'name': 'Before... Collection', 'poster_path': '/giaxAC74fht0LVQ4WKVoDzLM2Iy.jpg', 'backdrop_path': '/wtNugZq8ZzBYwPIh3VoNUJdkBWG.jpg'}","2500000","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]","","76","tt0112471","en","Before Sunrise","A dialogue marathon of a film, this fairytale love story of an American boy and French girl. During a day and a night together in Vienna their two hearts collide.","11.304979","/jsQy4ZbPHA8hE2O6QU05PpofI61.jpg","[{'name': 'Detour Film Production', 'id': 98}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'AT', 'name': 'Austria'}, {'iso_3166_1': 'CH', 'name': 'Switzerland'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","1995-01-27","5535405","105.0","[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'fr', 'name': 'Français'}]","Released","Can the greatest romance of your life last only one night?","Before Sunrise","False","7.7","984"
"False","","10000000","[{'id': 35, 'name': 'Comedy'}]","","11017","tt0112508","en","Billy Madison","Billy Madison is the 27 year-old son of Bryan Madison, a very rich man who has made his living in the hotel industry. Billy stands to inherit his father's empire but only if he can make it through all 12 grades, 2 weeks per grade, to prove that he has what it takes to run the family business.","6.638116","/5mP8F0NYSVrwrlWRCSD4uywMNnX.jpg","[{'name': 'Jack Giarraputo Productions', 'id': 6365}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","1995-02-10","26488734","89.0","[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]","Released","Billy is going back to school... Way back.","Billy Madison","False","6.2","464"
"False","{'id': 182813, 'name': 'Clerks Collection', 'poster_path': '/qEjGvJ9I2ak6ENjdJ23dfjqLkAK.jpg', 'backdrop_path': '/6Fjkbh2DVAvVZa3c1HamblAN5Bg.jpg'}","27000","[{'id': 35, 'name': 'Comedy'}]","http://www.miramax.com/movie/clerks/","2292","tt0109445","en","Clerks","Convenience and video store clerks Dante and Randal are sharp-witted, potty-mouthed and bored out of their minds. So in between needling customers, the counter jockeys play hockey on the roof, visit a funeral home and deal with their love lives.","10.513367","/dmNytzvQTjylI83qrgDoS1KQ0ev.jpg","[{'name': 'Miramax Films', 'id': 14}, {'name': 'View Askew Productions', 'id': 16934}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","1994-09-13","3151130","92.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","Just because they serve you doesn't mean they like you.","Clerks","False","7.4","769"
"False","{'id': 96665, 'name': 'Dumb and Dumber Collection', 'poster_path': '/fdB86tl7SKIBWZzm0CbrYjOdE1K.jpg', 'backdrop_path': '/saUnj5K6buVafDfLfTozDH2eqdC.jpg'}","16000000","[{'id': 35, 'name': 'Comedy'}]","","8467","tt0109686","en","Dumb and Dumber","Lloyd and Harry are two men whose stupidity is really indescribable. When Mary, a beautiful woman, loses an important suitcase with money before she leaves for Aspen, the two friends (who have found the suitcase) decide to return it to her. After some ""adventures"" they finally get to Aspen where, using the lost money they live it up and fight for Mary's heart.","9.844558","/3PEAkZHa8ehfUkuKbzmQNRTTAAs.jpg","[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Motion Picture Corporation of America (MPCA)', 'id': 11061}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","1994-12-16","247275374","107.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","What the one doesn't have, the other is missing.","Dumb and Dumber","False","6.5","1894"
"False","","18000000","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]","","522","tt0109707","en","Ed Wood","The mostly true story of the legendary ""worst director of all time"", who, with the help of his strange friends, filmed countless B-movies without ever becoming famous or successful.","11.720358","/9qBe2sUDyY2dFH1iHq0SZb1G4QG.jpg","[{'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","1994-09-27","5887457","127.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","When it came to making bad movies, Ed Wood was the best.","Ed Wood","False","7.3","639"
"False","{'id': 217704, 'name': 'The Vampire Chronicles', 'poster_path': '/1Iop0dywqQeD5Mm7oRVR8vZ8gkj.jpg', 'backdrop_path': '/5margBoJC97ZrciVpAUc0PiY6Rc.jpg'}","60000000","[{'id': 27, 'name': 'Horror'}, {'id': 10749, 'name': 'Romance'}]","","628","tt0110148","en","Interview with the Vampire","A vampire relates his epic life story of love, betrayal, loneliness, and dark hunger to an over-curious reporter.","11.970205","/hldXwwViSfHJS0kIJr07KBGmHJI.jpg","[{'name': 'Geffen Pictures', 'id': 360}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","1994-11-11","223664608","123.0","[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]","Released","Drink from me and live forever","Interview with the Vampire","False","7.2","1558"
"False","{'id': 10, 'name': 'Star Wars Collection', 'poster_path': '/ghd5zOQnDaDW1mxO7R5fXXpZMu.jpg', 'backdrop_path': '/d8duYyyC9J5T825Hg7grmaabfxQ.jpg'}","11000000","[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]","http://www.starwars.com/films/star-wars-episode-iv-a-new-hope","11","tt0076759","en","Star Wars","Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.","42.149697","/btTdmkgIvOi0FFip1sPuZI2oQG6.jpg","[{'name': 'Lucasfilm', 'id': 1}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","1977-05-25","775398007","121.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","A long time ago in a galaxy far, far away...","Star Wars","False","8.1","6778"
"False","","30000000","[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]","","4476","tt0110322","en","Legends of the Fall","An epic tale of three brothers and their father living in the remote wilderness of 1900s USA and how their lives are affected by nature, history, war, and love.","12.199047","/uh0sJcx3SLtclJSuKAXl6Tt6AV0.jpg","[{'name': 'Bedford Falls Productions', 'id': 348}, {'name': 'TriStar Pictures', 'id': 559}, {'name': 'Pangaea', 'id': 1656}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","1994-12-16","160638883","133.0","[{'iso_639_1': 'kw', 'name': ''}, {'iso_639_1': 'en', 'name': 'English'}]","Released","After the Fall from Innocence the Legend begins.","Legends of the Fall","False","7.2","636"
"False","","34000000","[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]","","241","tt0110632","en","Natural Born Killers","Two victims of traumatized childhoods become lovers and psychopathic serial murderers irresponsibly glorified by the mass media.","11.226856","/w5sruoTQ87PFAGRJQyyaCOM1C4A.jpg","[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Alcor Films', 'id': 644}, {'name': 'Ixtlan', 'id': 4198}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'New Regency Pictures', 'id': 10104}, {'name': 'J D Productions', 'id': 68551}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","1994-08-25","50282766","119.0","[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'nv', 'name': ''}, {'iso_639_1': 'ja', 'name': '日本語'}]","Released","The Media Made Them Superstars.","Natural Born Killers","False","6.9","927"
"False","","50000000","[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]","","6950","tt0114069","en","Outbreak","A deadly airborne virus finds its way into the USA and starts killing off people at an epidemic rate. Col Sam Daniels' job is to stop the virus spreading from a small town, which must be quarantined, and to prevent an over reaction by the White House.","13.676444","/4KymNvlWR0XF0sqX2BWRd9Z3yXR.jpg","[{'name': 'Kopelson Entertainment', 'id': 824}, {'name': 'Punch Productions', 'id': 2154}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Arnold Kopelson Productions', 'id': 16775}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","1995-03-10","189859560","127.0","[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ko', 'name': '한국어/조선말'}, {'iso_639_1': 'fr', 'name': 'Français'}]","Released","This animal carries a deadly virus... and the greatest medical crisis in the world is about to happen.","Outbreak","False","6.4","522"
"False","","16000000","[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]","","101","tt0110413","fr","Léon","Leon, the top hit man in New York, has earned a rep as an effective ""cleaner"". But when his next-door neighbors are wiped out by a loose-cannon DEA agent, he becomes the unwilling custodian of 12-year-old Mathilda. Before long, Mathilda's thoughts turn to revenge, and she considers following in Leon's footsteps.","20.477329","/gE8S02QUOhVnAmYu4tcrBlMTujz.jpg","[{'name': 'Columbia Pictures', 'id': 5}, {'name': 'Gaumont', 'id': 9}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","1994-09-14","45284974","110.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","If you want a job done well, hire a professional.","Leon: The Professional","False","8.2","4293"
"False","","8000000","[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]","","680","tt0110912","en","Pulp Fiction","A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.","140.950236","/dM2w364MScsjFf8pfMbaWUcWrR.jpg","[{'name': 'Miramax Films', 'id': 14}, {'name': 'A Band Apart', 'id': 59}, {'name': 'Jersey Films', 'id': 216}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","1994-09-10","213928762","154.0","[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'fr', 'name': 'Français'}]","Released","Just because you are a character doesn't mean you have character.","Pulp Fiction","False","8.3","8670"
"False","","55000000","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]","","2164","tt0111282","en","Stargate","An interstellar teleportation device, found in Egypt, leads to a planet with humans resembling ancient Egyptians who worship the god Ra.","13.328924","/39WsfbB5BshvdbPAYRFXdsjC481.jpg","[{'name': 'Centropolis Entertainment', 'id': 347}, {'name': 'StudioCanal', 'id': 694}, {'name': 'Carolco Entertainment', 'id': 10320}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]","1994-10-27","196567262","121.0","[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'no', 'name': 'Norsk'}, {'iso_639_1': 'sv', 'name': 'svenska'}]","Released","It will take you a million light years from home. But will it bring you back?","Stargate","False","6.8","942"
"False","{'id': 53159, 'name': 'The Santa Clause Collection', 'poster_path': '/1h8iA6i2DpPhsHC65nUB2voVnm5.jpg', 'backdrop_path': '/jQiwVHJN1rsS4DqhF7hlYZTYCH.jpg'}","22000000","[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]","","11395","tt0111070","en","The Santa Clause","Scott Calvin is an ordinary man, who accidentally causes Santa Claus to fall from his roof on Christmas Eve and is knocked unconscious. When he and his young son finish Santa's trip and deliveries, they go to the North Pole, where Scott learns he must become the new Santa and convince those he loves that he is indeed, Father Christmas.","9.665424","/hrZjAYAF1o37k4Qb442c4yxwVLw.jpg","[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Hollywood Pictures', 'id': 915}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","1994-11-10","189833357","97.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","What if your dad was Santa Claus?","The Santa Clause","False","6.3","501"
"False","","25000000","[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]","","278","tt0111161","en","The Shawshank Redemption","Framed in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.","51.645403","/9O7gLzmreU0nGkIB6K3BsJbzvNv.jpg","[{'name': 'Castle Rock Entertainment', 'id': 97}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","1994-09-23","28341469","142.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","Fear can hold you prisoner. Hope can set you free.","The Shawshank Redemption","False","8.5","8358"
"False","{'id': 115570, 'name': 'Star Trek: The Next Generation Collection', 'poster_path': '/sddV6vaUC6x37icJS3opIXTXB07.jpg', 'backdrop_path': '/r7MMQenUURHhAVHFymtOb8AX4Bm.jpg'}","38000000","[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]","","193","tt0111280","en","Star Trek: Generations","Captain Jean-Luc Picard and the crew of the Enterprise-D find themselves at odds with the renegade scientist Soran who is destroying entire star systems. Only one man can help Picard stop Soran's scheme...and he's been dead for seventy-eight years.","8.105708","/wjrXjlNpDq9U8vYmAwf420yDFtn.jpg","[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]","1994-11-17","120000000","118.0","[{'iso_639_1': 'en', 'name': 'English'}]","Released","Boldly go.","Star Trek: Generations","False","6.4","461"
